1696,441 8th Trl,pending,277960,2,2,1664,33.4671070719,-111.893759329
1697,361 9th Vis,pending,232945,4,3,1790,33.4741402289,-112.3130037674
1698,789 8th Cir,sold,245576,3,2,2949,33.4409111024,-112.323873602
1699,114 Indiana Dv,sold,190909,3,3,2767,33.4384145764,-111.9529012394
1700,337 Blake Cir,sold,266181,3,2,3591,33.4720447439,-112.0931269299
1701,186 Geary Trl,active,163746,2,2,3312,33.422311016,-111.9240440591
1702,644 Texas Trl,pending,191949,5,2,3848,33.5442504331,-111.9405086464
1703,229 8th Cir,sold,263035,4,3,3902,33.4471426263,-112.3371240971
1704,499 8th Trl,active,200746,5,1,3653,33.4801232023,-111.9406833573
1705,139 Bush Blvd,sold,120592,5,1,1091,33.5907562021,-112.2331553561
1706,132 8th Wl,active,247765,4,3,3058,33.3757429598,-112.1231226029
1707,535 Bush Cir,pending,262133,3,2,1611,33.5760107942,-112.2598315196
1708,308 Bush Pl,sold,233076,2,3,2684,33.4527852939,-112.1265389701
1709,301 Wall Blvd,pending,126788,2,1,2997,33.4495111894,-112.0450410101
1710,368 Euclid Pl,active,194205,5,3,3325,33.5298369482,-112.2423397327
1711,486 Indiana Vis,active,206127,3,2,1971,33.5728639283,-111.989015459
1712,92 8th Trl,active,254016,2,3,2430,33.4847572411,-111.932356311
1713,510 Franklin Rd,sold,161869,3,3,3984,33.4116903414,-111.9138151177
1714,495 8th Trl,active,265840,3,3,3919,33.4224413104,-112.3237219446
1715,717 6th Blvd,pending,270356,4,1,2657,33.5376706162,-112.1408496789
1716,91 6th Dv,pending,285500,5,1,1826,33.5835232418,-112.2555896764
1717,505 Walnut St,pending,184970,2,1,1897,33.4336389299,-112.0225505354
1718,231 Geary Pl,pending,249053,5,3,3470,33.4414931963,-112.0736720641
1719,675 Pine Wl,active,179319,3,3,3727,33.4610265088,-112.2775777558
1720,228 Post Ave,pending,250479,5,3,3869,33.5562303177,-112.058873308
1721,567 6th Vis,active,250533,4,3,1005,33.3920336282,-112.3307460974
1722,697 Post Dv,sold,179010,3,2,1420,33.5047604494,-111.8827258471
1723,307 7th Way,pending,118132,4,1,1723,33.5195588017,-112.2571353258
1724,363 1st Way,active,263031,2,2,3258,33.5856031048,-112.2646516993
1725,187 5th Trl,active,244778,5,2,1213,33.4144355711,-112.1395431006
1726,516 1st Vis,active,113169,2,2,1402,33.3966353197,-111.9161948456
1727,14 Page Rd,sold,192262,2,1,1737,33.5713548469,-112.3176352618
1728,671 Geary Vis,active,267420,5,1,2620,33.4349257259,-112.2260837284
1729,392 Blake Pl,active,218758,4,1,1054,33.5918553074,-112.2825279071
1730,707 Euclid Dv,pending,257906,4,2,2905,33.4277680245,-112.0115200513
1731,84 2nd Ave,active,147864,3,3,3114,33.4428120454,-112.1009438097
1732,542 Indiana Pl,sold,210494,5,1,1410,33.5292184704,-112.0470715837
1733,493 Post Dv,active,152517,4,1,1326,33.5160498248,-111.8945572876
1734,489 4th Pl,active,286657,3,2,1133,33.5377812177,-112.1684258583
1735,467 5th Rd,pending,289796,4,2,3462,33.4106648348,-111.9814022751
1736,779 Wall Rd,sold,117779,2,1,3876,33.552589694,-111.8936230404
1737,494 Bush Rd,active,100167,2,1,1727,33.5229681585,-111.8729172808
1738,122 Texas Rd,pending,124136,3,3,2983,33.5365854821,-111.8731458049
1739,780 Franklin Pl,pending,169312,3,3,3694,33.4472399196,-112.32880419
1740,722 Franklin Way,sold,201602,5,1,1618,33.4771226229,-112.0304123745
1741,359 4th Ave,pending,103018,3,2,3412,33.5090956394,-112.2646707169
1742,61 Geary Rd,sold,211183,5,1,3830,33.5028552175,-112.173583916
1743,220 Mission Blvd,sold,240997,5,3,1139,33.4643627027,-112.1871714522
1744,505 Walnut Vis,active,286294,5,1,3447,33.4785201606,-112.0560484855
1745,205 Blake Blvd,active,195291,5,1,2014,33.4648596289,-112.3192867606
1746,290 9th Ave,sold,109775,2,2,3196,33.3709644249,-112.0516411298
1747,790 Texas Way,active,227527,4,2,1640,33.4583184128,-112.1425509289
1748,590 Pine Trl,pending,277578,4,2,3666,33.509075678,-111.9057974537
1749,257 Sutter Wl,pending,271214,2,1,1431,33.4196994102,-112.3374431962
1750,332 3rd Trl,active,100686,3,1,3858,33.5019464473,-111.9692577697
1751,20 4th Dv,sold,133819,2,3,2544,33.4986018825,-112.1554402357
1752,737 Pine Dv,active,262254,4,3,2792,33.5132854658,-112.147856242
1753,766 8th Trl,sold,254082,2,1,1764,33.5773120347,-111.8737641183
1754,204 8th St,sold,111997,2,2,3172,33.5386154662,-111.9157081477
1755,176 Wall Trl,pending,292302,5,3,2755,33.4849438639,-111.914047183
1756,10 1st Dv,pending,110973,3,1,2079,33.5223257449,-112.2371646522
1757,267 9th Cir,sold,109714,3,3,1536,33.5733427278,-111.8745968873
1758,254 Franklin Rd,active,171401,5,2,2399,33.5851021915,-112.2798861261
1759,705 Geary Blvd,active,120276,3,2,2327,33.4971856894,-112.107889011
1760,472 California Rd,sold,169608,5,3,3244,33.564531389,-112.3107154244
1761,457 Texas Rd,active,205960,5,1,1531,33.5713415789,-112.1344455634
1762,100 Bush Vis,sold,207419,3,2,2699,33.3834322171,-112.1710055955
1763,671 8th Cir,active,201017,3,1,1294,33.4667428277,-112.1988258905
1764,621 Pine Vis,active,225357,5,2,2501,33.4031537673,-111.9398901576
1765,376 Blake Ave,pending,207425,2,2,2604,33.3748445783,-111.9418797937
1766,293 Turk Cir,sold,141658,4,3,1564,33.4018088913,-112.1563483169
1767,270 Texas Blvd,sold,182624,5,2,1735,33.5675945682,-112.1882649607
1768,332 California Ave,sold,171153,5,3,1805,33.5229155177,-112.1107428281
1769,83 Blake St,sold,217933,4,3,1932,33.5543443142,-111.9360068328
1770,349 Mission Dv,active,105565,5,3,1992,33.5502240115,-111.8811255315
1771,319 Texas Ave,active,125412,5,3,1110,33.4819310459,-112.320067749
1772,681 9th Way,sold,233650,4,2,3146,33.5920124754,-112.2937627682
1773,231 3rd Way,pending,133546,3,3,3255,33.4974830959,-112.1954853549
1774,740 Geary Vis,pending,177530,3,2,3039,33.4000219156,-112.34423308
1775,70 4th Pl,sold,105242,3,2,3954,33.5431508979,-112.2791363916
1776,716 Sutter Pl,pending,221138,2,3,3252,33.3749920665,-111.9324016951
1777,157 Mission Trl,sold,232981,4,2,2930,33.5783820212,-112.0249926322
1778,758 9th Pl,active,289397,5,1,3432,33.4240143734,-112.3447903998
1779,54 Post Ave,sold,228279,3,2,2486,33.5481034808,-112.1748157902
1780,101 6th Trl,active,299405,3,3,3648,33.4168829341,-112.1032583701
1781,165 Bush Ave,sold,103939,3,2,3417,33.5245078524,-112.3416253114
1782,559 4th St,active,229061,5,3,1403,33.5798557141,-112.1066673072
1783,536 4th Wl,pending,132593,4,3,3436,33.5215446111,-112.1092984261
1784,84 8th Trl,active,128656,4,2,1402,33.4454017699,-112.2266724357
1785,707 California Ave,pending,138395,2,2,1199,33.3681963471,-112.3056475322
1786,310 Page Dv,sold,246586,5,2,2885,33.51244028,-112.1888006756
1787,199 4th Vis,active,161645,5,2,1998,33.4883467206,-112.052970662
1788,754 4th Blvd,sold,151643,2,3,3688,33.4073298797,-111.9197587704
1789,792 Post Wl,pending,147210,2,2,2129,33.3619944364,-112.2506006432
1790,94 7th St,pending,197376,3,1,3330,33.5139520525,-112.0070644468
1791,12 4th Rd,pending,181759,4,3,1312,33.5414158047,-112.0506844267
1792,48 9th Way,sold,141774,4,1,3292,33.368392702,-112.261110344
1793,61 3rd Way,sold,223295,2,2,3113,33.5397665144,-112.1714564039
1794,83 5th Dv,active,222456,5,1,3913,33.5069828409,-112.0925886712
1795,355 Post Wl,active,177813,4,3,1867,33.4706466475,-112.2012215961
1796,298 Post Ave,sold,174964,2,1,3314,33.5061318666,-112.1438287189
1797,330 Indiana Rd,active,208917,2,2,2748,33.4906881944,-112.1333038299
1798,723 Texas Trl,active,232130,4,3,3537,33.5141635074,-112.1277032779
1799,198 Page Blvd,active,214710,4,3,3408,33.4310159511,-112.0364847816
1800,360 Sutter Way,active,238842,5,3,2445,33.4664064736,-112.1464915491
1801,760 Turk Ave,sold,296964,4,1,2287,33.5002063443,-111.9697771293
1802,631 California Wl,sold,272148,5,2,3118,33.4600243111,-111.9653692526
1803,495 Indiana Dv,sold,288230,2,1,2226,33.5353542802,-112.2653895241
1804,744 4th Cir,pending,276166,2,2,1541,33.4848828522,-112.2917351162
1805,491 7th Pl,active,166028,3,1,3069,33.5043301291,-112.2964250481
1806,112 Sutter Vis,pending,252653,2,3,2022,33.5103177057,-112.3090336375
1807,745 1st Trl,pending,218719,3,3,3948,33.3940391627,-112.2151804696
1808,352 7th Way,pending,147486,2,1,2136,33.3918399405,-112.2143262492
1809,139 Turk Rd,pending,120011,5,2,2426,33.4621562793,-112.2983662959
1810,94 2nd Vis,active,158759,2,2,1649,33.4350414608,-112.2942577963
1811,643 2nd Ave,pending,202326,5,2,2128,33.5341778276,-111.897831403
1812,741 1st St,active,188623,2,2,3659,33.5825386393,-112.3599843776
1813,322 9th Wl,sold,164226,2,2,2804,33.364775189,-111.974152623
1814,633 8th St,sold,173953,5,1,3924,33.4170780023,-112.2868230956
1815,480 2nd Rd,active,180502,2,1,3921,33.5929041011,-112.3342465841
1816,643 California Vis,sold,273484,5,3,2928,33.4661535601,-112.312203086
1817,510 2nd Pl,active,106978,4,1,3698,33.5597333529,-112.1008606434
1818,324 7th Trl,pending,103643,2,1,1016,33.5269532423,-111.8898714272
1819,141 Post Rd,pending,199857,5,1,2572,33.5300611511,-112.3462577228
1820,510 Blake Rd,sold,212102,2,1,3279,33.5056172718,-112.1308781415
1821,746 Walnut Vis,active,121136,3,1,3671,33.5038003511,-111.9740391056
1822,692 Bush Vis,active,284726,4,3,1130,33.4171511001,-111.9783833987
1823,607 Euclid Cir,sold,144154,5,2,2856,33.4390037522,-112.2842567974
1824,115 Sutter Cir,sold,114877,2,1,3508,33.3897015549,-111.8766878326
1825,23 9th Way,pending,192267,3,2,2123,33.5231438523,-111.9119296572
1826,470 Walnut Way,sold,240426,4,2,2136,33.4236896823,-112.1891411148
1827,164 Texas Cir,sold,271233,5,3,1792,33.4969326541,-112.0511586182
1828,242 Indiana St,active,132756,3,3,2137,33.4019509341,-111.9907949092
1829,642 9th Ave,active,128316,4,2,1171,33.5630031299,-112.2573005554
1830,792 9th Cir,active,121402,3,2,2839,33.4295514797,-112.331497754
1831,659 Texas Way,sold,238203,5,1,1967,33.5379431701,-112.018936669
1832,108 9th Vis,active,288926,4,3,3182,33.4659945824,-112.3462457095
1833,413 Euclid Rd,pending,283478,3,2,1688,33.4686514049,-112.3070942641
1834,766 Bush Cir,pending,261582,2,3,2959,33.5899175595,-112.0799305457
1835,101 7th Rd,pending,159580,5,1,1633,33.5525991641,-112.078268867
1836,231 Bush Way,sold,195615,3,1,2583,33.4296319402,-112.1726744683
1837,43 6th Blvd,active,101949,2,1,1779,33.4957709096,-112.3496019586
1838,500 Bush Dv,active,249852,3,3,2002,33.5487570568,-112.2857517338
1839,715 Indiana Pl,active,110992,3,1,1739,33.4704028868,-112.0497543323
1840,108 Euclid Vis,sold,126912,3,2,3474,33.4320449039,-112.0129886393
1841,422 Indiana St,sold,227978,3,3,2059,33.5201475096,-111.9618298156
1842,108 Sutter Wl,sold,206433,2,3,1650,33.4804903422,-111.9664600785
1843,571 Walnut Way,sold,212778,3,3,3562,33.3901573713,-111.9260286164
1844,367 1st Dv,active,141216,2,1,1822,33.4884869018,-112.254286316
1845,772 Walnut Way,active,142082,5,1,2839,33.5184132608,-112.2091306546
1846,456 2nd Vis,sold,284177,5,2,3953,33.5774217859,-112.1956126399
1847,658 6th Rd,pending,179262,3,3,1559,33.5223759213,-112.2384228109
1848,650 Sutter Way,sold,281360,5,3,1820,33.5263017628,-111.8992603336
1849,441 2nd St,active,205837,2,2,1328,33.5162288067,-111.8995717906
1850,768 Euclid Wl,active,291317,5,3,3924,33.47921425,-112.0966203016
1851,689 6th Vis,sold,224791,2,2,1966,33.5167490801,-112.1723783245
1852,664 Bush Dv,active,203437,4,1,1169,33.4482503019,-111.9036573728
1853,527 Mission Cir,sold,280240,4,1,1228,33.5888109391,-112.360663463
1854,260 Bush St,pending,235200,4,1,2268,33.3756074214,-111.8864553234
1855,151 Page Rd,sold,182186,5,2,2716,33.540749554,-112.1595341766
1856,101 4th Rd,pending,107003,5,3,2134,33.4155125057,-112.2277860141
1857,60 Texas Blvd,sold,141362,3,2,2470,33.4367844611,-112.2143699535
1858,302 Franklin Way,active,104709,2,2,1670,33.5645262979,-112.3517793141
1859,337 4th Way,pending,156804,5,2,3109,33.5881370038,-112.0491132276
1860,320 Sutter Dv,sold,293948,3,1,1386,33.5762221845,-112.1095375937
1861,419 2nd Wl,active,252943,3,3,1591,33.5923394026,-111.8766134908
1862,162 Indiana Cir,active,295564,2,2,2344,33.5314746127,-112.1283674965
1863,144 7th Cir,active,298244,5,2,1600,33.4135934829,-112.0044581352
1864,319 Wall Trl,pending,243686,5,2,3416,33.4110963729,-112.1511835824
1865,666 Post Rd,pending,289299,4,1,1649,33.4141388847,-112.034036355
1866,416 California Dv,active,168063,5,3,3823,33.520764757,-112.2233381437
1867,759 Post Pl,pending,159550,2,3,2121,33.424731382,-112.2762884187
1868,678 Pine Trl,sold,115379,3,1,1970,33.4998925223,-111.8730257479
1869,141 Wall Ave,pending,174404,5,3,1360,33.3736977622,-112.2777987543
1870,793 2nd Pl,active,217581,5,2,2250,33.5259298262,-112.312403978
1871,730 Page Trl,active,133942,5,2,2173,33.5800421362,-112.2112131751
1872,332 Turk St,pending,265642,4,2,1811,33.430892042,-112.2205758104
1873,415 7th Rd,sold,157498,5,1,2857,33.5285348901,-111.966179837
1874,596 7th Ave,sold,281885,3,1,2994,33.5009639698,-112.1124382537
1875,782 Walnut Way,active,171090,2,2,2738,33.5466553928,-111.9369097402
1876,173 2nd Way,sold,242216,4,1,2263,33.4566976924,-111.9832372363
1877,115 8th Blvd,sold,248028,2,1,3424,33.4947265658,-112.0469619108
1878,277 8th Way,sold,260120,3,1,3673,33.5126119736,-112.1591168978
1879,170 Wall Cir,active,237398,3,2,1537,33.4078073227,-112.0499176356
1880,263 Franklin Ave,pending,136832,2,2,3700,33.5277933876,-112.32216852
1881,347 Post Blvd,active,188536,4,1,2663,33.5256095059,-112.1361507578
1882,352 7th Blvd,pending,268439,2,3,1499,33.4828589557,-111.9928848224
1883,63 4th Trl,pending,181020,2,2,1184,33.4071297231,-112.1976035089
1884,169 7th St,active,226904,3,3,3847,33.5365312742,-111.9715328766
1885,550 Franklin Ave,active,286743,2,3,3017,33.5034193027,-112.265004418
1886,548 Indiana Pl,pending,231356,3,3,3878,33.4360777331,-112.3315248587
1887,433 2nd Rd,sold,179993,4,2,3300,33.4222757038,-112.3251561459
1888,81 Geary Ave,pending,197215,4,1,2104,33.3994060997,-111.8737110959
1889,583 Franklin Dv,sold,231814,5,3,2217,33.3679104097,-111.9507893191
1890,117 Euclid St,active,255175,2,1,3071,33.4411312845,-112.0422159061
1891,61 Wall Way,pending,212371,2,3,3052,33.3687940359,-112.2140241236
1892,757 8th Rd,pending,285566,3,2,2257,33.4772483691,-112.0147791061
1893,31 5th Vis,sold,215263,2,3,1268,33.3846806582,-111.9460795543
1894,197 6th Way,sold,249346,3,3,3290,33.4524307918,-112.0245738303
1895,788 Turk Blvd,pending,229602,5,3,2154,33.3970423096,-112.3410615388
1896,255 9th Wl,sold,294509,5,2,1423,33.5723718375,-112.3135064007
1897,327 Sutter Dv,pending,171563,2,1,1988,33.520659754,-112.1261484109
1898,74 1st St,pending,167410,2,1,1907,33.4023720253,-112.3532628494
1899,451 Page Blvd,sold,278480,5,3,1296,33.4326262069,-111.9985383419
1900,487 8th Wl,active,220442,4,1,2417,33.5069887791,-112.0015107548
1901,241 9th Way,pending,102630,3,2,2000,33.5406060323,-111.9437189382
1902,522 3rd Dv,pending,101790,4,3,2724,33.5166779538,-112.2946064809
1903,150 Blake Wl,active,123729,3,1,3437,33.428521659,-112.3482603316
1904,571 9th Rd,active,135364,4,1,1488,33.5723846554,-112.0158614652
1905,19 Walnut Dv,active,270043,2,1,2179,33.5144642743,-111.963205751
1906,774 Post Trl,sold,144738,4,1,3382,33.4309026422,-111.9010603245
1907,254 Post St,sold,167322,5,3,3419,33.5026291635,-112.242979094
1908,259 Sutter Blvd,active,244175,3,3,3617,33.42391389,-112.2876013971
1909,427 Bush Pl,active,277535,5,3,1050,33.5374680963,-112.2993448747
1910,539 Sutter Cir,active,247903,2,1,2350,33.4410913974,-112.1804979771
1911,310 Pine Way,pending,278734,4,2,3477,33.4293560355,-112.2256667328
1912,331 1st Pl,sold,271961,4,3,1634,33.3779653199,-111.9722770039
1913,400 Franklin Rd,active,251978,4,3,3360,33.4758712444,-112.2171731679
1914,145 California Trl,active,287173,5,1,3477,33.5924076154,-112.0044877859
1915,706 Sutter Ave,pending,171967,2,3,1247,33.4577239153,-112.3067323265
1916,731 3rd Way,pending,258259,4,1,2139,33.3801466185,-112.0076033309
1917,188 Mission Dv,sold,277282,5,1,1401,33.4562795339,-112.3404064121
1918,120 8th St,pending,220328,4,3,3964,33.5361542778,-112.1452385867
1919,189 Post Blvd,active,240123,2,3,3261,33.3689714675,-112.3154049801
1920,334 2nd Wl,active,174422,2,3,2338,33.5551731883,-112.0001158147
1921,445 California Blvd,sold,120183,5,1,3434,33.4890369695,-111.9835325018
1922,232 Pine Ave,pending,174213,2,3,2658,33.5604478328,-111.9360113137
1923,510 Mission St,sold,172048,4,1,1193,33.4880916013,-112.127464132
1924,606 Franklin Wl,pending,292169,5,2,2567,33.4723643955,-112.3021383589
1925,581 Sutter Ave,sold,222132,4,2,3997,33.5656578995,-112.0896468869
1926,439 Mission Way,sold,149171,4,3,3470,33.5796498645,-112.1378950456
1927,208 7th Wl,sold,293080,3,1,3416,33.3915950036,-112.3416238713
1928,797 Euclid Pl,pending,136846,2,1,2596,33.5086879135,-112.159515302
1929,654 Sutter Rd,sold,180517,5,2,1926,33.5319807177,-112.1671519769
1930,618 Geary Blvd,pending,237132,2,2,1856,33.5934948918,-112.0327326711
1931,351 1st Blvd,active,156134,3,2,1475,33.5719405875,-111.8797741717
1932,255 Blake Ave,pending,200805,5,1,2338,33.5553254386,-112.0066462783
1933,718 6th Rd,active,143064,5,3,1216,33.4467705863,-112.177301351
1934,454 Wall Trl,active,252642,4,1,1370,33.4971742085,-111.9622051332
1935,794 9th Way,pending,203318,5,3,1805,33.4521037365,-112.273972609
1936,124 9th Trl,active,125664,4,3,3874,33.4712260357,-112.3115022139
1937,488 8th Pl,active,163085,5,2,2171,33.5783115745,-111.9462468894
1938,22 3rd Way,sold,286340,3,3,2952,33.4710686329,-112.1965174741
1939,576 Indiana Blvd,active,143346,4,3,3370,33.5217608623,-112.356998007
1940,194 7th Blvd,active,250604,3,1,1983,33.5290501303,-111.9528256604
1941,293 Geary Rd,pending,215505,2,1,3512,33.5066010801,-112.0569775324
1942,481 Pine Blvd,active,155401,5,1,3546,33.5447474987,-112.2778813319
1943,511 Pine Wl,pending,193511,4,3,3693,33.4534969087,-111.881562812
1944,87 Sutter Vis,sold,231033,3,2,2410,33.5448286384,-112.0606946
1945,680 Post Blvd,active,258126,2,2,1438,33.4288456861,-112.2975487373
1946,84 Euclid St,pending,161762,4,1,1641,33.3752814162,-112.0132027556
1947,472 6th Way,active,163826,4,2,3153,33.5010981767,-112.1323557055
1948,165 Page Dv,pending,154848,3,2,3790,33.5034118209,-112.016123862
1949,279 Indiana Pl,sold,202352,4,2,1914,33.4679242781,-112.1210949923
1950,280 Sutter Blvd,sold,166043,3,2,2724,33.4846639902,-111.9365598675
1951,213 8th Wl,sold,280888,2,1,1725,33.4098002607,-111.8894298448
1952,739 Geary Pl,pending,279945,3,2,2186,33.4707775906,-112.1579698927
1953,654 9th Dv,pending,151933,5,2,1349,33.3963071053,-111.978297252
1954,782 Walnut Vis,sold,223557,5,1,2766,33.4330243758,-112.1033265211
1955,689 7th Vis,pending,201571,2,1,2340,33.5569601383,-112.0890443031
1956,695 Walnut Rd,sold,251656,2,3,2079,33.4086937462,-111.921651944
1957,674 8th Pl,pending,110022,4,2,2251,33.5559749109,-112.2647636649
1958,17 Mission Cir,active,213308,2,3,1332,33.3838475835,-112.0201669616
1959,637 Page Dv,sold,115322,5,2,1794,33.4980148839,-112.1652842808
1960,486 Page Blvd,pending,236217,2,1,2496,33.4440521442,-112.0863101987
1961,680 8th Way,sold,264096,2,1,2352,33.5426304549,-111.9730267393
1962,241 Wall Rd,sold,265668,4,3,1080,33.5141626793,-112.2145735308
1963,254 Pine Rd,sold,291856,3,1,3996,33.4295796789,-112.2650417356
1964,348 Franklin Rd,pending,203838,5,3,3249,33.5065209407,-111.9043979189
1965,402 Walnut St,active,112103,3,1,1967,33.3812755532,-112.2659905755
1966,435 5th Rd,pending,274035,3,3,1605,33.4669340356,-112.0104326721
1967,423 7th Vis,sold,147682,4,1,3737,33.592239014,-112.29637592
1968,160 1st Ave,active,156004,5,3,1837,33.5098810231,-112.3013134145
1969,680 1st St,pending,212065,3,3,3355,33.5393030202,-111.8741270953
1970,297 Walnut Vis,active,216067,3,1,1974,33.5790764931,-111.8732764985
1971,697 8th Pl,active,158461,3,3,3510,33.3813001396,-112.3175322173
1972,85 California Pl,active,287241,2,1,2513,33.4913044313,-112.2062730647
1973,107 1st Cir,active,175123,2,2,1151,33.447532589,-112.3250624086
1974,33 Page Pl,sold,157685,4,1,1039,33.5521788755,-111.9497929589
1975,542 3rd Vis,active,194624,4,2,3071,33.5157621954,-112.2189312655
1976,649 Blake Blvd,sold,144470,2,2,3070,33.4658861388,-112.2845551991
1977,398 Geary Rd,sold,272058,2,1,1411,33.4502859128,-111.9698766683
1978,449 4th Rd,active,231869,3,1,3275,33.3857272015,-112.096316831
1979,678 7th St,active,139253,2,3,2687,33.3922875323,-111.8815949396
1980,331 Euclid Rd,sold,172608,5,2,3622,33.4502340902,-112.0788750911
1981,362 Euclid Blvd,sold,160733,5,1,2500,33.550565986,-112.3426727325
1982,484 9th St,pending,173907,3,3,2493,33.4022500101,-111.8908540276
1983,742 1st Vis,active,149360,4,2,1143,33.4825097971,-112.0641442867
1984,596 9th St,pending,104282,2,2,2589,33.4576320271,-112.0553243387
1985,76 Texas Blvd,pending,276069,4,3,3661,33.5903656546,-112.1333345694
1986,49 Texas St,active,185194,2,2,2127,33.5322976974,-111.9498204816
1987,317 3rd Trl,pending,222122,5,3,3377,33.5556007174,-112.1455440282
1988,93 1st Vis,active,118653,5,3,1248,33.5063298182,-112.336696273
1989,465 Mission St,sold,246610,4,1,1503,33.5387296638,-112.3502057331
1990,350 3rd Way,active,261314,4,1,1575,33.4717996032,-112.3384796396
1991,22 Blake Blvd,pending,292275,2,3,1450,33.4695171113,-111.9475689233
1992,453 Walnut Blvd,pending,211244,2,3,2213,33.5838882039,-111.9684842819
1993,293 1st Trl,sold,279302,4,3,1882,33.4499069109,-112.3459467949
1994,525 3rd Dv,sold,157179,4,2,1572,33.454044335,-112.2408388071
1995,332 Walnut Way,pending,283113,5,3,2319,33.4101703684,-111.9223064992
1996,543 Mission Ave,pending,185549,3,1,1016,33.5201267059,-112.2714167177
1997,598 Pine Trl,sold,102554,4,3,3035,33.5421078423,-112.1143453148
1998,118 Geary Cir,active,193467,2,1,3629,33.5141688889,-112.0928399727
1999,486 3rd Ave,sold,123854,4,2,1158,33.4481873509,-112.3598178629
2000,729 8th Ave,sold,248661,2,1,1919,33.5886646882,-111.9973904328
2001,563 9th Vis,sold,167146,5,1,2639,33.5405476264,-112.1810607735
2002,560 3rd Way,active,136514,3,1,2683,33.4079526558,-112.0685090528
2003,194 6th Wl,sold,164609,3,1,1849,33.444952982,-112.1494082976
2004,513 5th Way,active,209692,5,2,2470,33.5209575823,-112.0775689271
2005,309 8th Blvd,active,189820,3,2,2952,33.4821333121,-112.0061358014
2006,330 3rd Cir,sold,183161,3,1,1741,33.5132081228,-112.1171924797
2007,715 6th St,active,286944,5,1,2478,33.5922722975,-112.2423780028
2008,52 2nd St,pending,282646,3,3,2499,33.4096381012,-111.939672008
2009,483 4th St,active,215165,2,3,2042,33.4261353384,-112.0911752129
2010,213 Bush Dv,sold,106392,3,1,3084,33.4671148762,-111.9424244401
2011,153 9th Cir,active,246968,4,3,1240,33.4407394851,-112.0852765718
2012,279 Post St,sold,296730,3,2,3766,33.4830148447,-112.3083090303
2013,273 Pine Blvd,active,174512,5,3,3969,33.3720403663,-112.2851380094
2014,149 6th Vis,pending,251820,3,2,3456,33.4040298998,-112.2442541275
2015,388 Mission Dv,pending,225771,4,3,2230,33.4578013732,-112.0860320574
2016,79 Texas Ave,active,265761,4,1,3341,33.4231356274,-112.1828527555
2017,728 Indiana Trl,active,149134,2,2,3244,33.4834085407,-112.1790300813
2018,311 Euclid Wl,pending,121599,3,1,1166,33.5806545847,-112.0630330386
2019,279 7th Rd,active,265481,5,1,1466,33.3750556336,-111.9254178248
2020,23 Turk Way,pending,145088,4,1,1062,33.5333553573,-112.1129631153
2021,708 Texas Blvd,sold,236511,4,2,3700,33.4351469611,-112.102358291
2022,192 Turk Ave,sold,206323,5,3,1846,33.5431103431,-112.1548032264
2023,20 Post Vis,active,232050,5,3,2969,33.5825641389,-112.255929576
2024,579 Geary Way,active,189214,4,3,2807,33.446285821,-112.1283172276
2025,452 Turk Wl,pending,278076,4,3,2840,33.4362116057,-111.9023664412
2026,741 Post Way,active,233790,3,1,2255,33.5600336319,-112.0812578812
2027,162 2nd Dv,sold,152408,5,1,1322,33.3766662312,-111.9072366814
2028,39 Blake Wl,pending,133977,2,2,1815,33.5817168889,-112.0623004171
2029,119 2nd Rd,pending,180128,2,1,2319,33.522568451,-112.26922344
2030,553 Page Cir,pending,289130,4,1,1301,33.3663723839,-112.103294262
2031,793 5th Way,active,123453,4,2,1632,33.538849283,-112.3374896128
2032,439 Geary Ave,active,117806,4,1,2205,33.5833697913,-111.9133440369
2033,84 Turk Blvd,active,257886,3,2,3674,33.4140909209,-112.3521729983
2034,536 Page Pl,pending,279675,3,2,2339,33.3735497367,-111.9275639477
2035,173 1st Pl,sold,270470,4,2,2278,33.5475006732,-112.3194097126
2036,525 7th Way,sold,204420,5,2,3628,33.4854216523,-111.9591763862
2037,155 3rd Vis,active,241174,4,1,1919,33.5460670589,-112.0751966108
2038,283 Turk Way,pending,110093,5,2,2362,33.5749397739,-111.9799333395
2039,257 Geary Blvd,active,148001,5,2,2310,33.4205071361,-112.3231585622
2040,115 8th Wl,active,137382,4,3,1820,33.5897574336,-111.8851517737
2041,766 6th Way,sold,219208,5,1,2049,33.402252945,-112.2486085274
2042,613 7th Trl,active,274079,3,2,1916,33.4155194175,-111.8834306297
2043,165 3rd St,sold,121828,3,1,3807,33.3657066823,-112.3100717044
2044,505 Turk Cir,sold,115795,2,3,2155,33.5117055174,-112.2158073684
2045,622 7th Way,sold,207629,2,3,3858,33.5231063615,-112.0804131541
2046,75 Franklin Vis,pending,185515,5,1,1234,33.5147908772,-112.1812131142
2047,295 Pine Rd,sold,132516,5,1,1703,33.4699142045,-112.1281181757
2048,400 Euclid Way,active,142401,3,3,1208,33.4845786525,-112.1538269443
2049,713 7th Wl,active,154036,2,3,1822,33.5395488893,-112.1518257223
2050,624 Turk Vis,pending,127844,3,3,2506,33.5354983926,-111.9684496473
2051,45 Mission Wl,sold,221381,4,2,2039,33.5315553422,-112.3453352633
2052,545 Texas Way,active,252342,4,3,2317,33.4601585691,-112.0481307933
2053,535 3rd Blvd,pending,153301,3,2,1579,33.3666776876,-111.9276235057
2054,225 Indiana Dv,active,184746,4,1,2360,33.53762782,-112.3067095289
